item_id,order_id,product_id,quantity,unit_price,line_total
I037364,O021284,P0495,1,273.23,273.23
I037365,O021285,P0187,1,116.04,116.04
I037366,O021285,P0258,1,364.25,364.25
I037367,O021286,P0188,1,165.85,165.85
I037368,O021286,P0242,2,1343.51,2687.02
I037369,O021287,P0036,1,398.09,398.09
I037370,O021288,P0211,3,310.46,931.38
I037371,O021289,P0056,1,16.17,16.17
I037372,O021290,P0037,1,82.46,82.46
I037373,O021291,P0112,1,457.9,457.9
I037374,O021292,P0008,2,69.75,139.5
I037375,O021293,P0384,2,54.96,109.92
I037376,O021293,P0445,2,265.02,530.04
I037377,O021293,P0018,1,147.45,147.45
I037378,O021294,P0156,2,96.87,193.74
I037379,O021295,P0206,1,172.28,172.28
I037380,O021296,P0019,1,46.32,46.32
I037381,O021297,P0089,1,342.99,342.99
I037382,O021297,P0469,1,323.06,323.06
I037383,O021298,P0328,1,483.42,483.42
I037384,O021299,P0279,1,57.89,57.89
I037385,O021299,P0247,1,292.72,292.72
I037386,O021299,P0398,1,209.5,209.5
I037387,O021300,P0018,1,147.45,147.45
I037388,O021301,P0069,1,444.24,444.24
I037389,O021301,P0277,1,190.61,190.61
I037390,O021302,P0176,1,283.36,283.36
I037391,O021302,P0306,1,36.86,36.86
I037392,O021303,P0042,1,257.76,257.76
I037393,O021304,P0305,1,252.76,252.76
I037394,O021305,P0188,1,165.85,165.85
I037395,O021305,P0029,1,1161.57,1161.57
I037396,O021305,P0451,1,50.74,50.74
I037397,O021305,P0447,1,84.98,84.98
I037398,O021306,P0360,1,48.84,48.84
I037399,O021306,P0336,1,208.85,208.85
I037400,O021307,P0084,1,268.88,268.88
I037401,O021308,P0437,1,98.36,98.36
I037402,O021308,P0176,1,283.36,283.36
I037403,O021308,P0286,3,90.63,271.89
I037404,O021309,P0040,1,50.92,50.92
I037405,O021309,P0059,1,375.22,375.22
I037406,O021310,P0045,3,503.26,1509.78
I037407,O021311,P0295,1,149.36,149.36
I037408,O021311,P0125,1,224.33,224.33
I037409,O021311,P0320,1,303.05,303.05
I037410,O021311,P0075,1,1316.62,1316.62
I037411,O021312,P0385,1,67.96,67.96
I037412,O021312,P0028,1,57.02,57.02
I037413,O021313,P0180,1,772.06,772.06
I037414,O021313,P0281,1,52.33,52.33
I037415,O021314,P0496,1,285.69,285.69
I037416,O021315,P0334,1,175.34,175.34
I037417,O021315,P0304,1,20.41,20.41
I037418,O021316,P0114,1,91.12,91.12
I037419,O021317,P0443,1,160.92,160.92
I037420,O021318,P0013,1,58.05,58.05
I037421,O021318,P0107,1,380.59,380.59
I037422,O021319,P0114,1,91.12,91.12
I037423,O021319,P0154,1,916.55,916.55
I037424,O021320,P0047,3,749.76,2249.28
I037425,O021321,P0222,1,280.44,280.44
I037426,O021321,P0114,1,91.12,91.12
I037427,O021322,P0102,2,119.5,239.0
I037428,O021322,P0436,1,453.79,453.79
I037429,O021323,P0035,1,1226.6,1226.6
I037430,O021324,P0335,1,926.62,926.62
I037431,O021324,P0209,3,392.53,1177.59
I037432,O021325,P0220,1,74.78,74.78
I037433,O021326,P0197,2,11.97,23.94
I037434,O021327,P0304,1,20.41,20.41
I037435,O021328,P0474,2,170.57,341.14
I037436,O021328,P0084,1,268.88,268.88
I037437,O021329,P0217,1,315.03,315.03
I037438,O021329,P0086,2,161.4,322.8
I037439,O021330,P0395,1,71.75,71.75
I037440,O021330,P0345,1,79.7,79.7
I037441,O021331,P0275,1,109.0,109.0
I037442,O021331,P0068,1,17.57,17.57
I037443,O021332,P0265,1,1040.34,1040.34
I037444,O021333,P0469,1,323.06,323.06
I037445,O021334,P0345,1,79.7,79.7
I037446,O021334,P0130,1,655.98,655.98
I037447,O021334,P0427,1,46.5,46.5
I037448,O021335,P0040,2,50.92,101.84
I037449,O021335,P0392,1,49.1,49.1
I037450,O021335,P0006,1,221.11,221.11
I037451,O021335,P0064,1,513.17,513.17
I037452,O021336,P0354,1,298.86,298.86
I037453,O021336,P0352,1,159.87,159.87
I037454,O021336,P0449,1,156.11,156.11
I037455,O021337,P0292,1,152.64,152.64
I037456,O021337,P0052,1,263.84,263.84
I037457,O021337,P0138,1,206.37,206.37
I037458,O021338,P0159,1,959.45,959.45
I037459,O021339,P0280,2,71.06,142.12
I037460,O021339,P0148,2,191.33,382.66
I037461,O021339,P0125,1,224.33,224.33
I037462,O021340,P0164,1,87.77,87.77
I037463,O021341,P0432,1,37.73,37.73
I037464,O021342,P0292,1,152.64,152.64
I037465,O021342,P0361,2,231.84,463.68
I037466,O021343,P0290,1,210.19,210.19
I037467,O021343,P0042,1,257.76,257.76
I037468,O021343,P0035,1,1226.6,1226.6
I037469,O021344,P0368,2,45.54,91.08
I037470,O021344,P0336,1,208.85,208.85
I037471,O021345,P0220,1,74.78,74.78
I037472,O021346,P0179,1,370.32,370.32
I037473,O021346,P0339,2,217.58,435.16
I037474,O021347,P0221,1,241.42,241.42
I037475,O021348,P0149,2,156.93,313.86
I037476,O021349,P0056,1,16.17,16.17
I037477,O021350,P0195,1,171.11,171.11
I037478,O021350,P0068,1,17.57,17.57
I037479,O021351,P0359,1,312.92,312.92
I037480,O021351,P0442,1,381.56,381.56
I037481,O021352,P0358,1,137.53,137.53
I037482,O021352,P0261,1,398.42,398.42
I037483,O021352,P0101,1,171.59,171.59
I037484,O021353,P0092,3,106.86,320.58
I037485,O021354,P0437,1,98.36,98.36
I037486,O021354,P0064,1,513.17,513.17
I037487,O021354,P0364,1,203.91,203.91
I037488,O021355,P0349,1,300.45,300.45
I037489,O021355,P0482,1,31.38,31.38
I037490,O021356,P0032,1,205.49,205.49
I037491,O021357,P0464,1,723.27,723.27
I037492,O021358,P0265,1,1040.34,1040.34
I037493,O021359,P0115,1,61.65,61.65
I037494,O021360,P0333,1,1383.2,1383.2
I037495,O021361,P0411,1,72.69,72.69
I037496,O021361,P0132,1,195.2,195.2
I037497,O021362,P0438,1,486.44,486.44
I037498,O021363,P0080,1,130.19,130.19
I037499,O021364,P0102,1,119.5,119.5
I037500,O021364,P0175,1,31.14,31.14
I037501,O021365,P0247,1,292.72,292.72
I037502,O021366,P0378,1,99.58,99.58
I037503,O021367,P0275,2,109.0,218.0
I037504,O021368,P0424,1,160.18,160.18
I037505,O021368,P0308,1,134.3,134.3
I037506,O021369,P0500,1,156.8,156.8
I037507,O021370,P0109,1,378.8,378.8
I037508,O021370,P0020,1,48.33,48.33
I037509,O021371,P0168,2,56.07,112.14
I037510,O021372,P0336,1,208.85,208.85
I037511,O021372,P0081,1,284.34,284.34
I037512,O021373,P0429,1,386.87,386.87
I037513,O021373,P0349,1,300.45,300.45
I037514,O021373,P0053,1,420.56,420.56
I037515,O021374,P0109,1,378.8,378.8
I037516,O021375,P0286,1,90.63,90.63
I037517,O021375,P0063,1,130.59,130.59
I037518,O021376,P0419,1,193.39,193.39
I037519,O021376,P0431,1,23.15,23.15
I037520,O021377,P0229,1,19.18,19.18
I037521,O021378,P0198,1,27.4,27.4
I037522,O021379,P0119,1,90.85,90.85
I037523,O021380,P0299,1,1338.55,1338.55
I037524,O021380,P0028,1,57.02,57.02
I037525,O021380,P0081,1,284.34,284.34
I037526,O021381,P0470,1,183.92,183.92
I037527,O021381,P0017,1,48.04,48.04
I037528,O021382,P0043,1,122.45,122.45
I037529,O021382,P0066,1,50.48,50.48
I037530,O021383,P0316,1,241.26,241.26
I037531,O021384,P0253,1,321.86,321.86
I037532,O021384,P0068,1,17.57,17.57
I037533,O021385,P0147,1,172.12,172.12
I037534,O021386,P0191,2,41.26,82.52
I037535,O021386,P0065,2,29.8,59.6
I037536,O021386,P0273,3,164.11,492.33
I037537,O021387,P0295,1,149.36,149.36
I037538,O021387,P0184,2,71.86,143.72
I037539,O021387,P0484,1,27.8,27.8
I037540,O021388,P0472,1,449.69,449.69
I037541,O021389,P0130,1,655.98,655.98
I037542,O021389,P0058,1,450.14,450.14
I037543,O021389,P0279,1,57.89,57.89
I037544,O021390,P0095,1,32.73,32.73
I037545,O021391,P0015,1,124.43,124.43
I037546,O021392,P0132,1,195.2,195.2
I037547,O021392,P0158,1,48.62,48.62
I037548,O021392,P0449,1,156.11,156.11
I037549,O021393,P0308,1,134.3,134.3
I037550,O021393,P0340,2,203.6,407.2
I037551,O021393,P0262,1,294.94,294.94
I037552,O021394,P0206,1,172.28,172.28
I037553,O021394,P0393,1,178.52,178.52
I037554,O021395,P0262,1,276.61,276.61
I037555,O021396,P0367,1,303.39,303.39
I037556,O021396,P0388,1,153.43,153.43
I037557,O021397,P0375,1,289.82,289.82
I037558,O021397,P0223,1,88.13,88.13
I037559,O021397,P0492,1,1217.47,1217.47
I037560,O021398,P0294,1,219.87,219.87
I037561,O021398,P0334,1,175.34,175.34
I037562,O021398,P0342,1,177.18,177.18
I037563,O021399,P0111,1,1037.03,1037.03
I037564,O021400,P0451,1,50.74,50.74
I037565,O021400,P0396,1,108.93,108.93
I037566,O021400,P0042,1,257.76,257.76
I037567,O021401,P0048,3,55.69,167.07
I037568,O021401,P0015,1,124.43,124.43
I037569,O021401,P0060,1,330.99,330.99
I037570,O021402,P0326,2,387.87,775.74
I037571,O021403,P0192,1,379.39,379.39
I037572,O021403,P0371,1,154.13,154.13
I037573,O021404,P0239,1,213.26,213.26
I037574,O021405,P0040,1,50.92,50.92
I037575,O021406,P0421,1,345.41,345.41
I037576,O021406,P0174,2,187.75,375.5
I037577,O021407,P0304,1,20.41,20.41
I037578,O021408,P0326,1,387.87,387.87
I037579,O021408,P0285,1,150.31,150.31
I037580,O021409,P0015,1,124.43,124.43
I037581,O021410,P0004,1,159.82,159.82
I037582,O021411,P0422,1,149.73,149.73
I037583,O021411,P0108,1,31.62,31.62
I037584,O021411,P0487,1,44.49,44.49
I037585,O021412,P0328,1,483.42,483.42
I037586,O021412,P0033,1,382.26,382.26
I037587,O021413,P0185,1,146.37,146.37
I037588,O021414,P0210,2,95.36,190.72
I037589,O021414,P0243,1,86.13,86.13
I037590,O021414,P0066,1,50.48,50.48
I037591,O021415,P0118,1,240.86,240.86
I037592,O021416,P0427,1,46.5,46.5
I037593,O021417,P0199,1,33.34,33.34
I037594,O021418,P0053,3,420.56,1261.68
I037595,O021418,P0183,1,298.68,298.68
I037596,O021419,P0187,1,116.04,116.04
I037597,O021419,P0022,1,1185.31,1185.31
I037598,O021420,P0082,1,181.24,181.24
I037599,O021420,P0387,1,1239.47,1239.47
I037600,O021421,P0434,1,150.29,150.29
I037601,O021421,P0038,1,418.04,418.04
I037602,O021421,P0222,2,280.44,560.88
I037603,O021422,P0443,1,160.92,160.92
I037604,O021423,P0039,1,124.65,124.65
I037605,O021424,P0421,1,345.41,345.41
I037606,O021425,P0128,2,13.6,27.2
I037607,O021426,P0124,1,219.12,219.12
I037608,O021427,P0417,1,158.45,158.45
I037609,O021428,P0043,1,122.45,122.45
I037610,O021428,P0307,1,45.38,45.38
I037611,O021428,P0268,1,339.84,339.84
I037612,O021429,P0482,1,31.38,31.38
I037613,O021429,P0142,1,151.05,151.05
I037614,O021430,P0091,1,987.54,987.54
I037615,O021430,P0113,2,16.96,33.92
I037616,O021431,P0268,1,339.84,339.84
I037617,O021431,P0321,1,897.8,897.8
I037618,O021432,P0224,1,359.73,359.73
I037619,O021432,P0269,2,109.4,218.8
I037620,O021433,P0318,1,546.11,546.11
I037621,O021434,P0179,1,370.32,370.32
I037622,O021435,P0372,1,42.86,42.86
I037623,O021435,P0139,1,280.18,280.18
I037624,O021436,P0213,1,206.84,206.84
I037625,O021437,P0334,1,175.34,175.34
I037626,O021437,P0161,2,273.12,546.24
I037627,O021437,P0017,3,48.04,144.12
I037628,O021438,P0371,1,154.13,154.13
I037629,O021438,P0147,2,172.12,344.24
I037630,O021439,P0419,1,193.39,193.39
I037631,O021439,P0189,1,221.1,221.1
I037632,O021440,P0255,1,1081.13,1081.13
I037633,O021441,P0148,1,191.33,191.33
I037634,O021441,P0222,1,280.44,280.44
I037635,O021442,P0224,1,359.73,359.73
I037636,O021443,P0297,1,756.22,756.22
I037637,O021443,P0029,2,1161.57,2323.14
I037638,O021444,P0021,1,225.3,225.3
I037639,O021445,P0054,1,1014.18,1014.18
I037640,O021446,P0321,3,897.8,2693.4
I037641,O021446,P0124,3,219.12,657.36
I037642,O021447,P0428,1,484.96,484.96
I037643,O021447,P0051,1,143.92,143.92
I037644,O021447,P0178,1,54.59,54.59
I037645,O021448,P0019,1,46.32,46.32
I037646,O021448,P0137,1,26.78,26.78
I037647,O021449,P0269,1,109.4,109.4
I037648,O021449,P0244,1,297.1,297.1
I037649,O021450,P0406,1,1252.39,1252.39
I037650,O021450,P0056,1,16.17,16.17
I037651,O021451,P0259,1,262.42,262.42
I037652,O021451,P0437,1,98.36,98.36
I037653,O021451,P0102,1,119.5,119.5
I037654,O021452,P0047,1,749.76,749.76
I037655,O021453,P0275,1,109.0,109.0
I037656,O021453,P0166,1,310.56,310.56
I037657,O021453,P0209,1,392.53,392.53
I037658,O021454,P0323,1,787.48,787.48
I037659,O021455,P0299,1,1406.24,1406.24
I037660,O021455,P0379,1,58.46,58.46
I037661,O021455,P0136,1,47.43,47.43
I037662,O021456,P0017,3,48.04,144.12
I037663,O021457,P0084,1,268.88,268.88
I037664,O021457,P0182,1,1012.72,1012.72
I037665,O021457,P0141,1,1129.6,1129.6
I037666,O021457,P0094,2,674.43,1348.86
I037667,O021458,P0369,1,272.64,272.64
I037668,O021458,P0250,1,246.09,246.09
I037669,O021459,P0290,1,223.88,223.88
I037670,O021459,P0475,3,49.0,147.0
I037671,O021460,P0330,1,526.38,526.38
I037672,O021460,P0030,1,387.95,387.95
I037673,O021460,P0329,1,230.03,230.03
I037674,O021461,P0049,1,1196.18,1196.18
I037675,O021462,P0495,3,273.23,819.69
I037676,O021463,P0010,1,164.31,164.31
I037677,O021463,P0370,1,313.74,313.74
I037678,O021463,P0359,1,312.92,312.92
I037679,O021464,P0475,1,49.0,49.0
I037680,O021465,P0082,1,181.24,181.24
I037681,O021465,P0350,1,182.58,182.58
I037682,O021466,P0420,1,269.92,269.92
I037683,O021467,P0361,1,231.84,231.84
I037684,O021468,P0364,1,203.91,203.91
I037685,O021468,P0236,2,55.17,110.34
I037686,O021469,P0410,1,25.48,25.48
I037687,O021469,P0030,1,387.95,387.95
I037688,O021469,P0304,1,20.41,20.41
I037689,O021469,P0486,1,262.61,262.61
I037690,O021470,P0138,1,206.37,206.37
I037691,O021471,P0081,1,284.34,284.34
I037692,O021471,P0097,1,14.42,14.42
I037693,O021472,P0107,1,380.59,380.59
I037694,O021472,P0042,1,257.76,257.76
I037695,O021472,P0485,2,161.66,323.32
I037696,O021473,P0043,1,122.45,122.45
I037697,O021473,P0270,1,43.08,43.08
I037698,O021473,P0408,1,358.14,358.14
I037699,O021474,P0004,2,159.82,319.64
I037700,O021474,P0438,2,486.44,972.88
I037701,O021474,P0415,1,41.88,41.88
I037702,O021474,P0135,1,28.88,28.88
I037703,O021475,P0174,1,187.75,187.75
I037704,O021475,P0298,1,15.01,15.01
I037705,O021476,P0059,1,375.22,375.22
I037706,O021477,P0120,1,168.35,168.35
I037707,O021477,P0245,1,32.25,32.25
I037708,O021478,P0165,1,1522.73,1522.73
I037709,O021479,P0091,1,987.54,987.54
I037710,O021479,P0085,1,30.11,30.11
I037711,O021480,P0232,1,135.08,135.08
I037712,O021480,P0390,2,333.06,666.12
I037713,O021481,P0475,2,49.0,98.0
I037714,O021482,P0428,1,484.96,484.96
I037715,O021483,P0299,1,1338.55,1338.55
I037716,O021484,P0019,2,46.32,92.64
I037717,O021485,P0065,2,29.8,59.6
I037718,O021485,P0453,1,1019.61,1019.61
I037719,O021485,P0033,3,382.26,1146.78
I037720,O021486,P0185,1,146.37,146.37
I037721,O021486,P0351,1,1457.55,1457.55
I037722,O021486,P0254,2,25.8,51.6
I037723,O021487,P0088,3,18.99,56.97
I037724,O021487,P0200,1,238.54,238.54
I037725,O021487,P0253,2,321.86,643.72
I037726,O021488,P0424,1,160.18,160.18
I037727,O021488,P0469,1,323.06,323.06
I037728,O021488,P0152,1,369.79,369.79
I037729,O021488,P0167,2,120.95,241.9
I037730,O021489,P0096,1,55.81,55.81
I037731,O021489,P0317,1,121.46,121.46
I037732,O021490,P0325,1,182.04,182.04
I037733,O021490,P0150,1,51.94,51.94
I037734,O021491,P0264,1,296.9,296.9
I037735,O021492,P0305,1,252.76,252.76
I037736,O021492,P0166,1,310.56,310.56
I037737,O021493,P0216,1,256.02,256.02
I037738,O021493,P0414,1,80.78,80.78
I037739,O021494,P0346,1,1286.53,1286.53
I037740,O021495,P0198,1,27.4,27.4
I037741,O021496,P0078,1,263.47,263.47
I037742,O021497,P0152,1,369.79,369.79
I037743,O021498,P0121,1,407.26,407.26
I037744,O021498,P0282,1,181.0,181.0
I037745,O021499,P0364,1,203.91,203.91
I037746,O021500,P0078,1,263.47,263.47
I037747,O021501,P0358,1,137.53,137.53
I037748,O021502,P0123,1,197.26,197.26
I037749,O021502,P0249,1,18.94,18.94
I037750,O021503,P0190,1,56.99,56.99
I037751,O021504,P0229,1,19.18,19.18
I037752,O021504,P0432,1,37.73,37.73
I037753,O021505,P0048,2,55.69,111.38
I037754,O021505,P0274,2,57.38,114.76
I037755,O021505,P0413,1,58.1,58.1
I037756,O021506,P0492,1,1138.21,1138.21
I037757,O021507,P0008,1,69.75,69.75
I037758,O021508,P0279,1,57.89,57.89
I037759,O021509,P0127,1,396.78,396.78
I037760,O021510,P0486,1,262.61,262.61
I037761,O021511,P0063,1,130.59,130.59
I037762,O021512,P0118,2,240.86,481.72
I037763,O021512,P0061,1,196.53,196.53
I037764,O021512,P0108,3,31.62,94.86
I037765,O021512,P0176,1,283.36,283.36
I037766,O021513,P0335,1,926.62,926.62
I037767,O021513,P0066,1,50.48,50.48
I037768,O021513,P0301,1,158.13,158.13
I037769,O021514,P0065,2,29.8,59.6
I037770,O021514,P0400,1,483.24,483.24
I037771,O021515,P0379,1,58.46,58.46
I037772,O021516,P0196,1,66.1,66.1
I037773,O021517,P0042,1,257.76,257.76
I037774,O021517,P0284,1,1290.67,1290.67
I037775,O021517,P0261,1,398.42,398.42
I037776,O021518,P0030,1,387.95,387.95
I037777,O021519,P0445,1,265.02,265.02
I037778,O021519,P0411,1,72.69,72.69
I037779,O021520,P0391,2,49.62,99.24
I037780,O021521,P0331,1,60.8,60.8
I037781,O021521,P0136,1,47.43,47.43
I037782,O021522,P0409,1,44.37,44.37
I037783,O021522,P0455,1,1359.74,1359.74
I037784,O021523,P0176,1,283.36,283.36
I037785,O021523,P0356,1,180.38,180.38
I037786,O021524,P0434,1,150.29,150.29
I037787,O021524,P0299,3,1338.55,4015.65
I037788,O021525,P0313,1,1035.51,1035.51
I037789,O021525,P0047,1,749.76,749.76
I037790,O021526,P0172,1,60.25,60.25
I037791,O021526,P0432,1,37.73,37.73
I037792,O021526,P0356,1,180.38,180.38
I037793,O021527,P0124,1,219.12,219.12
I037794,O021527,P0272,1,29.33,29.33
I037795,O021527,P0274,2,57.38,114.76
I037796,O021528,P0323,1,832.32,832.32
I037797,O021529,P0042,3,257.76,773.28
I037798,O021530,P0398,1,209.5,209.5
I037799,O021531,P0096,2,55.81,111.62
I037800,O021532,P0283,1,50.52,50.52
I037801,O021532,P0401,1,207.16,207.16
I037802,O021533,P0047,1,799.72,799.72
I037803,O021534,P0500,1,156.8,156.8
I037804,O021534,P0012,1,677.23,677.23
I037805,O021535,P0376,1,162.59,162.59
I037806,O021535,P0483,1,37.33,37.33
I037807,O021536,P0152,2,369.79,739.58
I037808,O021536,P0463,1,39.37,39.37
I037809,O021537,P0074,1,75.58,75.58
I037810,O021538,P0469,1,323.06,323.06
I037811,O021539,P0338,1,1155.1,1155.1
I037812,O021540,P0387,1,1302.54,1302.54
I037813,O021540,P0387,1,1324.41,1324.41
I037814,O021541,P0085,1,30.11,30.11
I037815,O021541,P0491,1,51.48,51.48
I037816,O021542,P0307,1,45.38,45.38
I037817,O021542,P0491,1,51.48,51.48
I037818,O021543,P0490,1,43.01,43.01
I037819,O021544,P0043,3,122.45,367.35
I037820,O021544,P0153,1,286.59,286.59
I037821,O021545,P0184,1,71.86,71.86
I037822,O021546,P0041,1,329.03,329.03
I037823,O021546,P0275,1,109.0,109.0
I037824,O021547,P0210,1,95.36,95.36
I037825,O021548,P0199,2,33.34,66.68
I037826,O021548,P0375,1,289.82,289.82
I037827,O021549,P0308,1,134.3,134.3
I037828,O021549,P0331,2,60.8,121.6
I037829,O021550,P0483,1,37.33,37.33
I037830,O021550,P0106,1,37.93,37.93
I037831,O021551,P0306,1,36.86,36.86
I037832,O021551,P0431,1,23.15,23.15
I037833,O021552,P0138,1,206.37,206.37
I037834,O021553,P0010,1,164.31,164.31
I037835,O021553,P0116,1,404.98,404.98
I037836,O021554,P0276,1,235.47,235.47
I037837,O021554,P0344,1,11.12,11.12
I037838,O021555,P0164,3,87.77,263.31
I037839,O021555,P0420,3,269.92,809.76
I037840,O021556,P0076,1,233.26,233.26
I037841,O021556,P0199,2,33.34,66.68
I037842,O021557,P0373,1,498.92,498.92
I037843,O021558,P0252,1,546.01,546.01
I037844,O021559,P0070,1,49.81,49.81
I037845,O021559,P0089,1,342.99,342.99
I037846,O021559,P0137,2,26.78,53.56
I037847,O021560,P0180,1,772.06,772.06
I037848,O021561,P0354,1,298.86,298.86
I037849,O021562,P0164,2,87.77,175.54
I037850,O021562,P0006,1,221.11,221.11
I037851,O021562,P0178,1,54.59,54.59
I037852,O021562,P0281,1,52.33,52.33
I037853,O021563,P0026,1,146.77,146.77
I037854,O021564,P0113,3,16.96,50.88
I037855,O021564,P0220,1,74.78,74.78
I037856,O021564,P0343,1,399.68,399.68
I037857,O021564,P0357,1,91.59,91.59
I037858,O021565,P0470,2,183.92,367.84
I037859,O021566,P0045,3,503.26,1509.78
I037860,O021567,P0254,1,25.8,25.8
I037861,O021567,P0277,3,190.61,571.83
I037862,O021567,P0393,1,178.52,178.52
I037863,O021567,P0104,1,20.15,20.15
I037864,O021568,P0397,2,107.58,215.16
I037865,O021569,P0415,1,41.88,41.88
I037866,O021570,P0420,1,291.32,291.32
I037867,O021571,P0346,1,1286.53,1286.53
I037868,O021571,P0043,1,122.45,122.45
I037869,O021571,P0262,1,276.61,276.61
I037870,O021572,P0187,1,116.04,116.04
I037871,O021572,P0259,2,262.42,524.84
I037872,O021573,P0319,1,140.12,140.12
I037873,O021573,P0476,1,55.12,55.12
I037874,O021574,P0197,1,11.97,11.97
I037875,O021574,P0335,1,978.92,978.92
I037876,O021575,P0121,2,407.26,814.52
I037877,O021575,P0169,1,93.68,93.68
I037878,O021575,P0193,1,14.1,14.1
I037879,O021575,P0367,2,303.39,606.78
I037880,O021576,P0477,1,141.84,141.84
I037881,O021577,P0320,1,303.05,303.05
I037882,O021577,P0469,1,323.06,323.06
I037883,O021577,P0413,1,58.1,58.1
I037884,O021578,P0227,1,311.57,311.57
I037885,O021578,P0051,2,143.92,287.84
I037886,O021578,P0392,1,49.1,49.1
I037887,O021578,P0329,1,230.03,230.03
I037888,O021579,P0055,1,93.64,93.64
I037889,O021580,P0081,1,284.34,284.34
I037890,O021581,P0498,2,187.22,374.44
I037891,O021582,P0484,1,27.8,27.8
I037892,O021583,P0227,1,311.57,311.57
I037893,O021584,P0025,2,410.99,821.98
I037894,O021584,P0415,1,41.88,41.88
I037895,O021585,P0302,1,245.88,245.88
I037896,O021586,P0486,1,262.61,262.61
I037897,O021587,P0160,1,118.55,118.55
I037898,O021587,P0347,1,420.23,420.23
I037899,O021587,P0160,2,118.55,237.1
I037900,O021588,P0154,1,860.24,860.24
I037901,O021589,P0410,1,25.48,25.48
I037902,O021589,P0342,1,177.18,177.18
I037903,O021590,P0031,1,466.07,466.07
I037904,O021590,P0318,2,546.11,1092.22
I037905,O021591,P0216,2,256.02,512.04
I037906,O021591,P0027,1,30.61,30.61
I037907,O021592,P0264,1,296.9,296.9
I037908,O021592,P0435,3,180.25,540.75
I037909,O021593,P0404,1,135.13,135.13
I037910,O021594,P0465,2,52.79,105.58
I037911,O021595,P0270,1,43.08,43.08
I037912,O021595,P0335,2,926.62,1853.24
I037913,O021595,P0175,1,31.14,31.14
I037914,O021596,P0219,1,163.13,163.13
I037915,O021596,P0004,1,159.82,159.82
I037916,O021597,P0413,1,58.1,58.1
I037917,O021597,P0264,1,296.9,296.9
I037918,O021598,P0419,1,193.39,193.39
I037919,O021598,P0459,1,32.05,32.05
I037920,O021599,P0013,1,58.05,58.05
I037921,O021600,P0253,1,321.86,321.86
I037922,O021601,P0150,1,51.94,51.94
I037923,O021601,P0165,1,1428.61,1428.61
I037924,O021602,P0412,1,1228.22,1228.22
I037925,O021602,P0197,1,11.97,11.97
I037926,O021602,P0127,2,396.78,793.56
I037927,O021602,P0337,1,992.93,992.93
I037928,O021603,P0227,1,311.57,311.57
I037929,O021603,P0448,1,110.82,110.82
I037930,O021603,P0017,1,48.04,48.04
I037931,O021604,P0428,2,484.96,969.92
I037932,O021605,P0359,1,312.92,312.92
I037933,O021605,P0341,1,44.03,44.03
I037934,O021606,P0138,1,206.37,206.37
I037935,O021607,P0070,1,49.81,49.81
I037936,O021607,P0186,2,40.04,80.08
I037937,O021607,P0466,1,345.74,345.74
I037938,O021608,P0331,1,60.8,60.8
I037939,O021608,P0183,2,298.68,597.36
