order_id,customer_id,order_date,total,channel,region
O025136,C04057,2023-04-01,307.7,web,South
O025137,C04605,2024-05-17,100.65,web,South
O025138,C01107,2024-04-10,378.54,store,West
O025139,C04217,2024-09-19,420.42,store,East
O025140,C04448,2023-04-04,67.47,web,North
O025141,C03934,2024-07-07,119.57,store,West
O025142,C01576,2023-07-30,102.4,store,East
O025143,C07352,2024-02-26,472.58,web,East
O025144,C05303,2023-12-29,361.15,store,East
O025145,C06440,2024-03-20,179.21,store,East
O025146,C00741,2024-01-16,93.78,web,East
O025147,C06964,2023-01-03,350.15,store,West
O025148,C06317,2023-05-22,89.83,store,West
O025149,C00566,2024-05-28,464.81,referral,East
O025150,C01245,2023-04-22,169.21,web,East
O025151,C06074,2023-11-06,169.72,web,North
O025152,C02331,2023-07-20,256.64,store,South
O025153,C02259,2023-10-07,474.89,store,North
O025154,C03806,2023-07-15,490.9,store,West
O025155,C03910,2024-06-13,204.92,store,West
O025156,C03095,2024-12-14,313.07,web,East
O025157,C06336,2023-04-03,489.73,referral,North
O025158,C07836,2024-07-15,160.06,web,East
O025159,C02506,2024-04-27,440.5,store,East
O025160,C02420,2024-09-05,273.11,referral,East
O025161,C03415,2023-03-13,404.59,web,East
O025162,C07406,2023-03-17,215.82,web,West
O025163,C04333,2024-04-03,252.79,store,North
O025164,C05839,2024-05-31,225.05,web,East
O025165,C05768,2024-09-01,280.79,store,East
O025166,C04560,2024-06-24,122.3,web,East
O025167,C05144,2023-04-08,422.62,web,West
O025168,C02253,2024-04-16,225.24,store,West
O025169,C04581,2024-09-26,198.63,store,South
O025170,C05917,2023-12-26,427.24,store,South
O025171,C02620,2023-11-20,147.21,web,West
O025172,C00804,2024-12-13,377.36,store,North
O025173,C02087,2024-12-17,203.23,web,South
O025174,C06129,2023-09-09,307.09,web,South
O025175,C07690,2024-10-01,282.48,store,North
O025176,C00502,2024-08-25,310.91,store,East
O025177,C05495,2023-05-13,312.32,store,South
O025178,C00994,2023-01-08,359.55,web,East
O025179,C05512,2024-08-17,260.53,store,North
O025180,C03285,2024-02-20,271.4,store,North
O025181,C04968,2023-12-06,391.34,web,South
O025182,C06497,2024-02-23,144.06,store,South
O025183,C06938,2023-11-07,400.51,store,South
O025184,C03795,2024-11-28,53.79,store,East
O025185,C00432,2024-08-12,309.75,store,East
O025186,C06763,2023-03-29,246.02,store,West
O025187,C00451,2024-06-07,334.67,store,South
O025188,C06161,2023-12-04,269.99,web,West
O025189,C00766,2024-05-10,405.43,web,South
O025190,C00180,2023-02-09,139.1,web,West
O025191,C00901,2023-11-19,171.58,web,East
O025192,C01252,2024-12-08,310.04,web,East
O025193,C07005,2024-12-09,156.13,store,West
O025194,C06834,2023-12-22,475.2,store,East
O025195,C01815,2023-05-31,437.01,store,North
O025196,C00805,2024-10-20,392.11,store,South
O025197,C01382,2024-07-13,388.42,store,East
O025198,C04483,2024-12-07,340.95,store,West
O025199,C01272,2024-07-04,380.56,store,East
O025200,C03061,2023-05-06,65.11,store,South
O025201,C05623,2024-10-20,311.35,store,South
O025202,C06665,2024-03-10,168.11,store,West
O025203,C03189,2023-10-02,93.94,web,West
O025204,C06843,2023-04-25,487.32,store,West
O025205,C06915,2024-02-16,475.65,store,East
O025206,C04422,2023-01-07,457.68,store,East
O025207,C01798,2023-03-20,341.15,store,East
O025208,C05998,2023-05-23,51.2,store,East
O025209,C04885,2024-02-15,183.86,store,West
O025210,C00382,2024-12-10,58.0,web,West
O025211,C00225,2024-04-20,198.45,web,East
O025212,C04522,2023-10-15,183.51,store,South
O025213,C01888,2024-07-17,307.43,web,South
O025214,C01727,2024-09-03,114.1,web,South
O025215,C06707,2023-04-30,195.59,web,East
O025216,C06758,2023-08-19,454.22,referral,East
O025217,C03817,2024-01-13,154.04,store,East
O025218,C03247,2024-08-23,272.02,store,East
O025219,C03167,2024-01-12,103.41,web,West
O025220,C04036,2024-05-18,388.66,store,East
O025221,C00121,2024-08-25,86.24,store,West
O025222,C00532,2023-11-13,252.4,store,West
O025223,C00675,2024-01-25,493.75,store,West
O025224,C04942,2023-04-15,183.52,store,South
O025225,C02633,2023-01-30,54.73,store,West
O025226,C03247,2023-12-11,157.01,store,East
O025227,C03898,2023-09-14,243.82,store,North
O025228,C03055,2024-08-05,261.76,web,North
O025229,C01759,2023-01-09,233.23,web,West
O025230,C07332,2024-12-12,110.99,store,North
O025231,C06538,2024-09-14,134.08,store,West
O025232,C05673,2023-11-06,350.17,store,West
O025233,C05790,2023-08-11,487.86,web,South
O025234,C04426,2023-08-08,387.14,web,South
O025235,C07043,2023-11-23,396.7,store,West
O025236,C05091,2023-09-08,246.77,store,West
O025237,C02641,2024-07-13,211.29,store,East
O025238,C00842,2024-11-21,410.5,store,North
O025239,C01997,2024-12-03,362.1,store,North
O025240,C04889,2023-04-19,251.74,store,North
O025241,C03599,2023-12-28,391.05,store,West
O025242,C04784,2024-06-27,82.22,store,West
O025243,C04651,2024-06-14,79.47,store,East
O025244,C04581,2024-07-28,369.22,store,South
O025245,C04073,2024-12-23,491.25,web,West
O025246,C07583,2023-07-01,121.83,store,West
O025247,C03751,2023-04-16,477.26,referral,East
O025248,C05266,2023-12-11,486.82,store,North
O025249,C03939,2024-08-18,93.62,web,West
O025250,C05595,2024-03-22,254.64,store,East
O025251,C06012,2024-01-12,245.81,store,North
O025252,C05887,2023-08-21,146.53,store,South
O025253,C00998,2023-11-30,248.36,store,North
O025254,C01576,2023-07-13,426.43,store,East
O025255,C02561,2023-02-22,462.33,store,West
O025256,C03037,2024-10-30,199.44,store,East
O025257,C06257,2024-10-20,149.65,store,West
O025258,C07983,2024-07-01,284.93,store,North
O025259,C03186,2024-12-28,182.81,store,North
O025260,C00956,2023-10-18,291.14,web,East
O025261,C00788,2023-04-05,330.97,store,South
O025262,C07988,2024-12-14,408.03,store,East
O025263,C07854,2023-07-03,343.72,referral,North
O025264,C04184,2023-05-24,290.24,referral,East
O025265,C01998,2024-09-11,353.3,store,North
O025266,C07829,2023-10-02,150.86,store,West
O025267,C06857,2024-05-22,470.17,store,East
O025268,C03898,2024-10-19,341.85,store,North
O025269,C06117,2023-03-12,430.73,store,East
O025270,C06214,2024-03-04,147.75,store,North
O025271,C00360,2024-02-06,356.87,store,West
O025272,C07952,2023-07-05,60.81,store,West
O025273,C00343,2023-05-25,116.1,store,West
O025274,C04958,2024-10-13,111.05,referral,North
O025275,C01359,2023-12-17,448.69,store,North
O025276,C04558,2024-11-30,258.83,store,East
O025277,C06843,2024-04-17,355.8,store,West
O025278,C00682,2023-01-14,488.64,store,South
O025279,C04997,2023-02-15,443.62,store,South
O025280,C01595,2023-12-10,324.61,store,West
O025281,C07677,2024-05-17,165.73,web,East
O025282,C03401,2023-06-24,120.6,store,West
O025283,C02410,2024-02-24,356.91,store,West
O025284,C00848,2023-10-11,202.91,store,South
O025285,C04436,2024-11-20,241.19,store,North
O025286,C00672,2024-08-22,354.15,web,West
O025287,C00320,2024-10-24,411.52,web,East
O025288,C07889,2024-01-20,300.78,store,East
O025289,C03531,2024-07-07,435.84,store,North
O025290,C06213,2023-09-23,429.0,web,West
O025291,C06541,2024-08-03,298.8,store,East
O025292,C06756,2024-05-18,87.35,store,South
O025293,C02515,2024-11-26,359.3,store,East
O025294,C05492,2024-08-08,219.79,store,West
O025295,C01013,2024-06-01,400.86,store,West
O025296,C02267,2023-05-17,83.22,store,East
O025297,C05230,2023-06-17,255.03,store,West
O025298,C01209,2024-03-25,237.6,store,South
O025299,C03521,2023-09-16,134.47,store,South
O025300,C03624,2024-03-12,298.48,store,West
O025301,C04666,2023-01-31,288.21,store,East
O025302,C02166,2023-10-22,606.01,web,West
O025303,C04170,2023-09-28,198.71,store,East
O025304,C00050,2023-08-05,462.98,store,West
O025305,C00268,2024-09-24,403.97,web,East
O025306,C02429,2024-06-12,430.19,web,West
O025307,C07270,2023-03-12,177.08,store,West
O025308,C04064,2023-02-22,481.66,store,East
O025309,C02934,2023-01-13,196.71,store,South
O025310,C00879,2023-10-18,96.45,web,East
O025311,C03005,2023-06-15,418.88,store,West
O025312,C03244,2024-07-01,66.87,store,East
O025313,C07724,2024-11-11,487.23,store,West
O025314,C03695,2024-07-10,101.61,store,West
O025315,C04577,2023-03-03,112.71,store,West
O025316,C03799,2024-11-04,61.48,store,West
O025317,C06166,2023-06-21,99.88,referral,East
O025318,C01778,2023-03-29,154.51,web,North
O025319,C01478,2024-01-27,407.54,store,North
O025320,C02063,2023-03-11,55.06,store,East
O025321,C04834,2023-08-04,434.47,store,East
O025322,C00115,2023-08-03,186.23,store,East
O025323,C01681,2023-04-05,450.28,web,East
O025324,C07342,2024-07-08,237.75,web,East
O025325,C02749,2024-08-12,367.6,web,East
O025326,C04978,2024-03-20,115.8,store,West
O025327,C06173,2023-03-19,294.46,web,South
O025328,C05735,2023-01-16,197.88,web,South
O025329,C06418,2023-04-25,167.66,store,East
O025330,C00250,2024-02-25,355.04,web,South
O025331,C02210,2023-08-12,457.08,store,East
O025332,C04152,2023-07-29,335.47,web,East
O025333,C01978,2024-07-03,447.79,web,South
O025334,C04871,2023-09-03,219.0,store,South
O025335,C06485,2024-07-02,349.14,store,West
O025336,C00450,2024-07-13,94.54,web,South
O025337,C06545,2023-07-13,477.87,store,East
O025338,C02193,2023-08-06,369.66,web,West
O025339,C04748,2024-05-21,289.01,web,South
O025340,C07659,2024-04-06,440.14,store,West
O025341,C07857,2023-11-16,370.7,store,North
O025342,C01546,2023-07-21,250.48,store,West
O025343,C04880,2024-03-19,306.1,web,West
O025344,C05179,2024-04-06,301.8,web,West
O025345,C00536,2023-10-04,347.8,store,East
O025346,C02995,2024-09-23,393.26,store,North
O025347,C03720,2023-04-11,223.1,web,East
O025348,C01143,2024-05-23,394.81,web,North
O025349,C06720,2023-02-11,176.16,web,East
O025350,C02807,2024-07-06,220.8,referral,West
O025351,C04132,2024-02-22,217.82,web,West
O025352,C00601,2023-01-28,86.59,web,East
O025353,C06470,2024-03-27,137.06,store,West
O025354,C06359,2024-04-16,491.88,referral,North
O025355,C06755,2024-01-04,277.2,referral,East
O025356,C04311,2024-02-14,149.38,web,East
O025357,C00148,2024-11-24,222.63,store,North
O025358,C01734,2023-04-23,250.77,web,South
O025359,C07885,2024-07-27,262.04,web,South
O025360,C03268,2023-09-11,247.16,store,West
O025361,C07118,2023-03-15,404.86,store,North
O025362,C05559,2024-12-04,211.45,store,West
O025363,C00027,2024-05-31,316.65,store,South
O025364,C05363,2024-02-13,254.12,web,East
O025365,C02181,2023-02-10,258.62,store,South
O025366,C00129,2024-11-29,473.86,referral,North
O025367,C07627,2023-10-15,196.66,store,East
O025368,C01276,2024-01-22,109.08,web,East
O025369,C03244,2024-05-06,221.17,store,East
O025370,C03843,2023-06-17,109.16,store,North
O025371,C02846,2023-04-21,419.09,store,North
O025372,C05025,2024-07-08,155.39,store,East
O025373,C04202,2023-05-10,303.14,web,South
O025374,C06407,2024-03-23,138.07,store,West
O025375,C01831,2024-03-25,75.11,web,East
O025376,C07520,2024-10-28,194.97,referral,East
O025377,C02541,2024-06-30,496.51,store,West
O025378,C04569,2024-04-09,488.62,web,East
O025379,C04184,2023-03-24,262.92,referral,East
O025380,C03452,2024-08-09,221.56,store,East
O025381,C03452,2024-04-25,488.9,store,East
O025382,C06087,2023-04-06,244.87,web,South
O025383,C02765,2024-12-17,57.53,store,South
O025384,C06555,2023-04-21,480.36,store,West
O025385,C04683,2023-09-11,429.76,web,East
O025386,C00329,2023-03-12,359.72,store,North
O025387,C03676,2023-08-12,439.62,web,West
O025388,C01999,2024-12-17,115.91,store,East
O025389,C03815,2024-02-01,153.05,web,West
O025390,C07646,2024-08-13,86.87,store,North
O025391,C02341,2024-02-18,466.13,store,West
O025392,C01051,2023-02-02,198.67,web,South
O025393,C06337,2024-05-02,468.12,store,East
O025394,C07346,2024-01-10,267.02,web,South
O025395,C05846,2023-01-26,375.31,store,West
O025396,C07092,2023-06-25,388.64,web,East
O025397,C03295,2024-07-24,355.68,referral,West
O025398,C04524,2024-04-16,254.84,store,East
O025399,C06041,2024-05-14,455.44,store,West
O025400,C01574,2024-09-02,402.97,web,West
O025401,C04885,2024-05-09,304.84,store,West
O025402,C02188,2023-08-04,234.34,store,North
O025403,C03343,2023-07-24,489.61,store,East
O025404,C05859,2024-02-07,68.52,web,East
O025405,C00851,2023-10-13,395.5,store,North
O025406,C02180,2024-01-08,313.32,web,South
O025407,C05824,2023-10-03,466.14,web,East
O025408,C07180,2024-02-13,384.39,web,West
O025409,C02372,2024-11-16,115.38,store,North
O025410,C02448,2023-10-10,404.59,web,South
O025411,C00924,2024-02-20,196.65,store,South
O025412,C05706,2024-04-01,203.47,store,West
O025413,C05939,2024-04-09,269.75,store,East
O025414,C00552,2024-03-09,335.64,web,West
O025415,C03485,2024-08-25,55.44,web,West
O025416,C05360,2024-10-25,480.2,store,West
O025417,C00662,2023-01-11,334.65,web,East
O025418,C02123,2024-03-28,235.38,store,North
O025419,C00018,2023-11-08,345.09,store,East
O025420,C00339,2023-02-01,356.52,web,East
O025421,C00523,2023-01-12,146.66,store,West
O025422,C06148,2023-10-05,96.59,store,West
O025423,C05041,2024-07-31,301.52,store,East
O025424,C04265,2023-09-26,233.2,web,South
O025425,C01218,2024-07-25,262.01,store,North
O025426,C01936,2023-06-01,145.31,store,West
O025427,C06598,2024-08-05,471.61,store,North
O025428,C02976,2023-08-08,207.62,store,East
O025429,C06487,2023-12-29,185.16,referral,West
O025430,C05337,2023-10-02,337.63,store,North
O025431,C03088,2024-03-15,311.77,store,East
O025432,C05919,2023-08-12,311.85,store,North
O025433,C01124,2023-07-05,82.71,store,North
O025434,C05868,2023-05-26,396.83,web,West
O025435,C02544,2024-12-08,200.23,store,South
O025436,C06878,2023-02-21,478.78,store,North
O025437,C05932,2023-07-08,329.94,store,North
O025438,C02908,2023-05-02,353.72,store,East
O025439,C07979,2024-04-09,312.75,store,West
O025440,C03310,2023-05-13,253.46,web,West
O025441,C04802,2023-07-05,202.66,store,West
O025442,C03591,2024-12-09,121.49,store,East
O025443,C07596,2023-09-13,732.33,store,West
O025444,C01460,2024-05-17,498.15,web,East
O025445,C07036,2024-12-07,234.85,store,South
O025446,C07480,2024-12-08,160.65,store,West
O025447,C00103,2024-01-28,409.06,web,East
O025448,C03547,2024-07-04,470.78,store,East
O025449,C01059,2023-04-22,493.58,store,West
O025450,C02469,2024-12-29,434.67,web,South
O025451,C07871,2024-10-08,279.11,web,East
O025452,C03139,2024-01-23,433.9,referral,South
O025453,C03790,2023-10-26,83.15,store,East
O025454,C01218,2023-04-17,413.84,store,North
O025455,C01874,2024-03-27,92.65,web,West
O025456,C02692,2023-03-08,323.8,store,West
O025457,C07477,2023-02-03,200.72,web,South
O025458,C07329,2023-12-17,302.24,store,North
O025459,C00340,2024-12-29,187.46,web,South
O025460,C01066,2023-04-12,75.68,web,East
O025461,C04497,2024-12-03,406.96,web,South
O025462,C05443,2023-08-31,104.68,store,North
O025463,C01566,2023-07-24,327.58,store,East
O025464,C02607,2023-07-07,186.0,store,East
O025465,C07443,2024-08-04,333.69,referral,East
O025466,C02655,2024-05-30,241.92,store,East
O025467,C01890,2023-02-17,932.92,store,West
O025468,C00281,2023-06-16,377.21,web,East
O025469,C02408,2023-05-12,161.65,store,East
O025470,C05570,2023-04-03,484.0,store,North
O025471,C06151,2024-09-29,164.65,store,East
O025472,C02736,2023-04-28,120.85,store,West
O025473,C02766,2023-11-05,488.85,store,East
O025474,C01186,2024-06-06,87.2,web,South
O025475,C06827,2024-08-06,211.05,store,East
O025476,C02828,2024-07-03,334.68,store,North
O025477,C00128,2023-10-16,479.13,web,North
O025478,C05125,2024-08-31,180.4,store,West
O025479,C00493,2024-02-13,345.6,web,East
O025480,C03771,2024-01-19,60.92,store,West
O025481,C01698,2023-08-04,371.69,store,South
O025482,C04149,2023-03-15,462.19,web,West
O025483,C02873,2023-03-08,122.94,store,East
O025484,C04601,2024-01-11,400.43,store,West
O025485,C01360,2024-02-25,275.2,store,South
O025486,C01565,2024-04-17,319.56,store,East
O025487,C01235,2024-04-17,367.54,store,South
O025488,C00089,2024-06-29,367.17,store,West
O025489,C04883,2023-07-26,264.1,store,East
O025490,C05464,2024-04-05,256.6,web,South
O025491,C03130,2023-07-26,181.13,web,North
O025492,C07408,2024-11-26,295.66,store,West
O025493,C01537,2023-09-29,433.52,web,East
O025494,C05768,2024-10-18,421.87,store,East
O025495,C01020,2024-09-12,436.23,store,South
O025496,C02098,2024-05-13,488.9,referral,South
O025497,C01958,2023-10-15,211.1,referral,South
O025498,C03316,2024-12-10,250.15,referral,South
O025499,C04997,2023-04-27,463.42,store,South
O025500,C04536,2024-07-04,135.91,store,East
O025501,C00312,2023-05-05,320.78,referral,West
O025502,C04890,2023-11-15,359.24,web,South
O025503,C02490,2023-03-29,387.52,web,East
O025504,C04417,2023-06-03,428.13,store,West
O025505,C06423,2024-12-16,168.33,store,South
O025506,C03148,2024-10-13,319.63,store,East
O025507,C03364,2024-06-09,471.45,store,East
O025508,C02949,2024-08-29,455.04,web,West
O025509,C04074,2024-11-01,316.43,store,North
O025510,C05654,2024-10-26,172.35,web,East
O025511,C02056,2024-11-14,287.81,store,East
O025512,C04784,2023-03-28,209.88,store,West
O025513,C05861,2023-11-08,356.97,store,East
O025514,C07557,2023-06-08,311.5,web,North
O025515,C04207,2023-11-24,118.18,store,North
O025516,C00939,2023-11-21,230.05,store,East
O025517,C05799,2024-03-24,478.02,store,North
O025518,C03429,2023-03-29,405.83,web,West
O025519,C05586,2023-10-30,237.35,web,West
O025520,C06477,2024-04-09,438.9,web,North
O025521,C00056,2024-10-10,266.46,store,East
O025522,C01036,2023-12-05,270.33,store,South
O025523,C04079,2023-10-26,417.54,store,West
O025524,C01619,2023-07-26,379.42,referral,South
O025525,C02770,2024-08-26,55.45,store,East
O025526,C05896,2023-01-26,226.34,store,South
O025527,C06401,2023-08-21,53.01,web,West
O025528,C02176,2023-01-02,297.45,referral,West
O025529,C00360,2024-06-05,249.54,store,West
O025530,C02400,2024-10-03,162.68,web,East
O025531,C04868,2024-03-05,494.06,store,West
O025532,C07738,2023-05-07,108.33,store,South
O025533,C00786,2024-11-04,449.61,web,East
O025534,C01027,2023-07-13,472.07,store,East
O025535,C04669,2023-01-06,448.22,store,East
O025536,C07210,2023-08-12,253.49,store,West
O025537,C05727,2024-04-29,487.6,store,North
O025538,C07886,2024-11-02,55.46,store,West
O025539,C07310,2024-11-02,184.67,store,West
O025540,C07983,2023-07-15,113.6,store,North
O025541,C03283,2023-04-17,119.6,web,North
O025542,C07649,2024-08-26,384.52,web,West
O025543,C07751,2024-07-23,171.49,store,East
O025544,C04943,2024-12-17,227.25,store,West
O025545,C06076,2023-04-07,321.41,web,East
O025546,C06826,2024-01-24,402.98,referral,West
O025547,C06125,2023-02-07,179.68,store,South
O025548,C03451,2023-11-11,423.45,web,West
O025549,C00953,2023-01-09,291.08,store,West
O025550,C05655,2023-04-20,368.47,store,East
O025551,C01600,2024-02-01,362.05,store,East
O025552,C07666,2023-09-27,452.42,store,South
O025553,C05933,2024-01-30,419.59,web,West
O025554,C07586,2024-03-13,443.55,web,West
O025555,C05158,2023-05-13,353.09,store,West
O025556,C05491,2023-02-28,104.68,store,North
O025557,C01842,2023-10-24,120.11,web,North
O025558,C07541,2023-09-30,420.28,store,East
O025559,C06151,2024-06-10,332.16,store,East
O025560,C03782,2023-06-19,63.95,store,East
